location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_vaccinations_per_million,daily_people_vaccinated,daily_people_vaccinated_per_hundred
Algeria,DZA,2021-09-07,,,,,,253405,,,,,5680,103805,0.233
Algeria,DZA,2021-09-08,,,,,,252230,,,,,5653,103323,0.232
Algeria,DZA,2021-09-09,,,,,,251056,,,,,5627,102842,0.231
Algeria,DZA,2021-09-10,,,,,,249882,,,,,5601,102361,0.229
Algeria,DZA,2021-09-11,,,,,,248708,,,,,5574,101880,0.228
Algeria,DZA,2021-09-12,9989662,5815039,,,,248708,22.39,13.03,,,5574,101880,0.228
Algeria,DZA,2021-09-13,,,,,,213841,,,,,4793,89545,0.201
Algeria,DZA,2021-09-14,,,,,,178974,,,,,4011,77211,0.173
Algeria,DZA,2021-09-15,,,,,,144107,,,,,3230,64876,0.145
Algeria,DZA,2021-09-16,,,,,,109240,,,,,2448,52542,0.118
Algeria,DZA,2021-09-17,,,,,,74373,,,,,1667,40207,0.09
Algeria,DZA,2021-09-18,,,,,,39507,,,,,885,27873,0.062
Algeria,DZA,2021-09-19,,,,,,4640,,,,,104,15538,0.035
Algeria,DZA,2021-09-20,,,,,,4640,,,,,104,15538,0.035
Algeria,DZA,2021-09-21,,,,,,4640,,,,,104,15538,0.035
Algeria,DZA,2021-09-22,,,,,,4640,,,,,104,15538,0.035
Algeria,DZA,2021-09-23,,,,,,4640,,,,,104,15538,0.035
Algeria,DZA,2021-09-24,,,,,,4640,,,,,104,15538,0.035
Algeria,DZA,2021-09-25,10049978,6017036,4032942,,,4640,22.53,13.49,9.04,,104,15538,0.035
Algeria,DZA,2021-09-26,,,,,,9055,,,,,203,14854,0.033
Algeria,DZA,2021-09-27,,,,,,13469,,,,,302,14170,0.032
Algeria,DZA,2021-09-28,,,,,,17884,,,,,401,13486,0.03
Algeria,DZA,2021-09-29,,,,,,22299,,,,,500,12802,0.029
Algeria,DZA,2021-09-30,,,,,,26714,,,,,599,12119,0.027
Algeria,DZA,2021-10-01,,,,,,31129,,,,,698,11435,0.026
Algeria,DZA,2021-10-02,,,,,,35543,,,,,797,10751,0.024
Algeria,DZA,2021-10-03,,,,,,35543,,,,,797,10751,0.024
Algeria,DZA,2021-10-04,,,,,,35543,,,,,797,10751,0.024
Algeria,DZA,2021-10-05,,,,,,35543,,,,,797,10751,0.024
Algeria,DZA,2021-10-06,,,,,,35543,,,,,797,10751,0.024
Algeria,DZA,2021-10-07,,,,,,35543,,,,,797,10751,0.024
Algeria,DZA,2021-10-08,,,,,,35543,,,,,797,10751,0.024
Algeria,DZA,2021-10-09,,,,,,35543,,,,,797,10751,0.024
Algeria,DZA,2021-10-10,,,,,,35543,,,,,797,10751,0.024
Algeria,DZA,2021-10-11,,,,,,35543,,,,,797,10751,0.024
Algeria,DZA,2021-10-12,,,,,,35543,,,,,797,10751,0.024
Algeria,DZA,2021-10-13,,,,,,35543,,,,,797,10751,0.024
Algeria,DZA,2021-10-14,,,,,,35543,,,,,797,10751,0.024
Algeria,DZA,2021-10-15,,,,,,35543,,,,,797,10751,0.024
Algeria,DZA,2021-10-16,,,,,,35543,,,,,797,10751,0.024
Algeria,DZA,2021-10-17,,,,,,35543,,,,,797,10751,0.024
Algeria,DZA,2021-10-18,,,,,,35543,,,,,797,10751,0.024
Algeria,DZA,2021-10-19,,,,,,35543,,,,,797,10751,0.024
Algeria,DZA,2021-10-20,,,,,,35543,,,,,797,10751,0.024
Algeria,DZA,2021-10-21,,,,,,35543,,,,,797,10751,0.024
Algeria,DZA,2021-10-22,,,,,,35543,,,,,797,10751,0.024
Algeria,DZA,2021-10-23,,,,,,35543,,,,,797,10751,0.024
Algeria,DZA,2021-10-24,11080739,6328806,4751933,,,35543,24.84,14.18,10.65,,797,10751,0.024
Algeria,DZA,2021-10-25,,,,,,33703,,,,,755,10319,0.023
Algeria,DZA,2021-10-26,,,,,,31863,,,,,714,9888,0.022
Algeria,DZA,2021-10-27,11148720,6351998,4796722,,,30022,24.99,14.24,10.75,,673,9456,0.021
Algeria,DZA,2021-10-28,,,,,,26403,,,,,592,8508,0.019
Algeria,DZA,2021-10-29,,,,,,22784,,,,,511,7559,0.017
Algeria,DZA,2021-10-30,11179354,6364327,4815027,,,19165,25.06,14.26,10.79,,430,6610,0.015
Algeria,DZA,2021-10-31,,,,,,18467,,,,,414,6735,0.015
Algeria,DZA,2021-11-01,,,,,,19609,,,,,439,7292,0.016
Algeria,DZA,2021-11-02,11271319,6399209,4872110,,,20751,25.26,14.34,10.92,,465,7849,0.018
Algeria,DZA,2021-11-03,,,,,,18581,,,,,416,7212,0.016
Algeria,DZA,2021-11-04,,,,,,18189,,,,,408,7092,0.016
Algeria,DZA,2021-11-05,,,,,,17796,,,,,399,6972,0.016
Algeria,DZA,2021-11-06,,,,,,17404,,,,,390,6852,0.015
Algeria,DZA,2021-11-07,,,,,,14091,,,,,316,5658,0.013
Algeria,DZA,2021-11-08,11316115,6418827,4897288,,,10779,25.36,14.39,10.98,,242,4464,0.01
Algeria,DZA,2021-11-09,,,,,,8134,,,,,182,3590,0.008
Algeria,DZA,2021-11-10,,,,,,8801,,,,,197,3910,0.009
Algeria,DZA,2021-11-11,,,,,,9469,,,,,212,4229,0.009
Algeria,DZA,2021-11-12,,,,,,10137,,,,,227,4549,0.01
Algeria,DZA,2021-11-13,11376816,6446373,4930443,,,10805,25.5,14.45,11.05,,242,4869,0.011
Algeria,DZA,2021-11-14,,,,,,21027,,,,,471,8882,0.02
Algeria,DZA,2021-11-15,,,,,,31249,,,,,700,12896,0.029
Algeria,DZA,2021-11-16,,,,,,40803,,,,,915,16589,0.037
Algeria,DZA,2021-11-17,,,,,,50357,,,,,1129,20282,0.045
Algeria,DZA,2021-11-18,,,,,,59911,,,,,1343,23975,0.054
Algeria,DZA,2021-11-19,,,,,,69466,,,,,1557,27668,0.062
Algeria,DZA,2021-11-20,,,,,,79020,,,,,1771,31361,0.07
Algeria,DZA,2021-11-21,12008974,6697263,5298544,13167,,79020,26.92,15.01,11.88,0.03,1771,31361,0.07
Algeria,DZA,2021-11-22,12032500,6703364,5314016,,23526,71092,26.97,15.02,11.91,,1593,27753,0.062
Algeria,DZA,2021-11-23,,,,,,61916,,,,,1388,23888,0.054
Algeria,DZA,2021-11-24,,,,,,52741,,,,,1182,20024,0.045
Algeria,DZA,2021-11-25,12076870,6716299,5340231,20340,,43565,27.07,15.05,11.97,0.05,976,16160,0.036
Algeria,DZA,2021-11-26,,,,,,34739,,,,,779,12529,0.028
Algeria,DZA,2021-11-27,,,,,,25914,,,,,581,8897,0.02
Algeria,DZA,2021-11-28,,,,,,17088,,,,,383,5266,0.012
Algeria,DZA,2021-11-29,12145830,6740064,5380385,25381,,16190,27.22,15.11,12.06,0.06,363,5243,0.012
Algeria,DZA,2021-11-30,12293060,6875003,5391232,,147230,35110,27.55,15.41,12.08,,787,23904,0.054
Algeria,DZA,2021-12-01,,,,,,34469,,,,,773,24766,0.056
Algeria,DZA,2021-12-02,,,,,,33828,,,,,758,25629,0.057
Algeria,DZA,2021-12-03,,,,,,32838,,,,,736,26258,0.059
Algeria,DZA,2021-12-04,,,,,,31847,,,,,714,26888,0.06
Algeria,DZA,2021-12-05,,,,,,30856,,,,,692,27517,0.062
Algeria,DZA,2021-12-06,,,,,,29865,,,,,669,28147,0.063
Algeria,DZA,2021-12-07,,,,,,10305,,,,,231,10348,0.023
Algeria,DZA,2021-12-08,,,,,,10305,,,,,231,10348,0.023
Algeria,DZA,2021-12-09,,,,,,10305,,,,,231,10348,0.023
Algeria,DZA,2021-12-10,,,,,,10305,,,,,231,10348,0.023
Algeria,DZA,2021-12-11,,,,,,10305,,,,,231,10348,0.023
Algeria,DZA,2021-12-12,,,,,,10305,,,,,231,10348,0.023
Algeria,DZA,2021-12-13,,,,,,10305,,,,,231,10348,0.023
Algeria,DZA,2021-12-14,12437324,7019879,5554702,,,10305,27.88,15.73,12.45,,231,10348,0.023
Algeria,DZA,2021-12-15,,,,,,11037,,,,,247,9704,0.022
Algeria,DZA,2021-12-16,,,,,,11770,,,,,264,9059,0.02
Algeria,DZA,2021-12-17,,,,,,12503,,,,,280,8415,0.019
Algeria,DZA,2021-12-18,,,,,,13235,,,,,297,7770,0.017
Algeria,DZA,2021-12-19,,,,,,13968,,,,,313,7126,0.016
Algeria,DZA,2021-12-20,,,,,,14700,,,,,329,6481,0.015
Algeria,DZA,2021-12-21,12545356,7060737,5609040,,,15433,28.12,15.83,12.57,,346,5837,0.013
Algeria,DZA,2021-12-22,,,,,,16455,,,,,369,6409,0.014
Algeria,DZA,2021-12-23,,,,,,17478,,,,,392,6982,0.016
Algeria,DZA,2021-12-24,,,,,,18500,,,,,415,7555,0.017
Algeria,DZA,2021-12-25,,,,,,19522,,,,,438,8127,0.018
Algeria,DZA,2021-12-26,,,,,,20544,,,,,460,8700,0.019
Algeria,DZA,2021-12-27,,,,,,21567,,,,,483,9272,0.021
Algeria,DZA,2021-12-28,,,,,,22589,,,,,506,9845,0.022
Algeria,DZA,2021-12-29,,,,,,22589,,,,,506,9845,0.022
Algeria,DZA,2021-12-30,,,,,,22589,,,,,506,9845,0.022
Algeria,DZA,2021-12-31,,,,,,22589,,,,,506,9845,0.022
Algeria,DZA,2022-01-01,,,,,,22589,,,,,506,9845,0.022
Algeria,DZA,2022-01-02,,,,,,22589,,,,,506,9845,0.022
Algeria,DZA,2022-01-03,,,,,,22589,,,,,506,9845,0.022
Algeria,DZA,2022-01-04,,,,,,22589,,,,,506,9845,0.022
Algeria,DZA,2022-01-05,,,,,,22589,,,,,506,9845,0.022
Algeria,DZA,2022-01-06,,,,,,22589,,,,,506,9845,0.022
Algeria,DZA,2022-01-07,,,,,,22589,,,,,506,9845,0.022
Algeria,DZA,2022-01-08,,,,,,22589,,,,,506,9845,0.022
Algeria,DZA,2022-01-09,12974545,7247787,5796432,,,22589,29.08,16.24,12.99,,506,9845,0.022
Algeria,DZA,2022-01-10,,,,,,21679,,,,,486,9182,0.021
Algeria,DZA,2022-01-11,,,,,,20770,,,,,466,8519,0.019
Algeria,DZA,2022-01-12,,,,,,19860,,,,,445,7856,0.018
Algeria,DZA,2022-01-13,,,,,,18951,,,,,425,7193,0.016
Algeria,DZA,2022-01-14,,,,,,18041,,,,,404,6530,0.015
Algeria,DZA,2022-01-15,,,,,,17131,,,,,384,5867,0.013
Algeria,DZA,2022-01-16,,,,,,16222,,,,,364,5204,0.012
Algeria,DZA,2022-01-17,,,,,,16222,,,,,364,5204,0.012
Algeria,DZA,2022-01-18,,,,,,16222,,,,,364,5204,0.012
Algeria,DZA,2022-01-19,,,,,,16222,,,,,364,5204,0.012
Algeria,DZA,2022-01-20,,,,,,16222,,,,,364,5204,0.012
Algeria,DZA,2022-01-21,,,,,,16222,,,,,364,5204,0.012
Algeria,DZA,2022-01-22,,,,,,16222,,,,,364,5204,0.012
Algeria,DZA,2022-01-23,,,,,,16222,,,,,364,5204,0.012
Algeria,DZA,2022-01-24,,,,,,16222,,,,,364,5204,0.012
Algeria,DZA,2022-01-25,,,,,,16222,,,,,364,5204,0.012
Algeria,DZA,2022-01-26,,,,,,16222,,,,,364,5204,0.012
Algeria,DZA,2022-01-27,,,,,,16222,,,,,364,5204,0.012
Algeria,DZA,2022-01-28,,,,,,16222,,,,,364,5204,0.012
Algeria,DZA,2022-01-29,,,,,,16222,,,,,364,5204,0.012
Algeria,DZA,2022-01-30,,,,,,16222,,,,,364,5204,0.012
Algeria,DZA,2022-01-31,,,,,,16222,,,,,364,5204,0.012
Algeria,DZA,2022-02-01,,,,,,16222,,,,,364,5204,0.012
Algeria,DZA,2022-02-02,,,,,,16222,,,,,364,5204,0.012
Algeria,DZA,2022-02-03,,,,,,16222,,,,,364,5204,0.012
Algeria,DZA,2022-02-04,,,,,,16222,,,,,364,5204,0.012
Algeria,DZA,2022-02-05,,,,,,16222,,,,,364,5204,0.012
Algeria,DZA,2022-02-06,,,,,,16222,,,,,364,5204,0.012
Algeria,DZA,2022-02-07,,,,,,16222,,,,,364,5204,0.012
Algeria,DZA,2022-02-08,13461201,7403900,6003539,,,16222,30.17,16.59,13.46,,364,5204,0.012
Algeria,DZA,2022-02-09,,,,,,15934,,,,,357,5085,0.011
Algeria,DZA,2022-02-10,,,,,,15646,,,,,351,4966,0.011
Algeria,DZA,2022-02-11,,,,,,15358,,,,,344,4847,0.011
Algeria,DZA,2022-02-12,,,,,,15070,,,,,338,4728,0.011
Algeria,DZA,2022-02-13,,,,,,14783,,,,,331,4609,0.01
Algeria,DZA,2022-02-14,,,,,,14495,,,,,325,4491,0.01
Algeria,DZA,2022-02-15,,,,,,14207,,,,,318,4372,0.01
Algeria,DZA,2022-02-16,,,,,,14207,,,,,318,4372,0.01
Algeria,DZA,2022-02-17,,,,373991,,14207,,,,0.84,318,4372,0.01
Algeria,DZA,2022-02-18,,,,,,14207,,,,,318,4372,0.01
Algeria,DZA,2022-02-19,,,,,,14207,,,,,318,4372,0.01
